MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
"1","중구(서울)","성인","일반","61","관리자","2등급","20241209","M","170.2","66.2","16.2","86.7","69","132","39","41.4",,,"8.9",,,,,,"22.9","29",,,"196",,,,,,"62.5",,,"82","98","114","144","39.7",,,,,"0.591",,,,,,,
"2","무안","성인","출장","19","관리자","참가","20241209","F","150.7","57.3","25.2",,"65","126","23.7","27.6",,,"13.1",,,,,,"25.2","10","6",,"125",,,,,,"48.2",,"28.9",,,,,,,,,,"0.484",,,,,,,
"2","삼척","성인","출장","22","관리자","2등급","20241209","F","164.3","55.7","31.3",,"75","113","25","29.7",,,"15.8",,,,,,"20.6","38",,,,,,,,,"53.3",,,,,,,,"117","38.2",,,"0.596","0.472",,,,,,
"1","순천","성인","일반","63","관리자","참가","20241209","M","165","66.4","27.6","86.5","86","146","32.7","34",,,"-10.9",,,,,,"24.4","30",,,"165",,,,,,"51.2",,,"55","78","92","112","45.1",,,,,"0.331",,,,,,,
"2","삼척","성인","출장","20","관리자","참가","20241209","M","167.6","59.0","26.3",,"91","128","39.8","40.2",,,"9.1",,,,,,"21.0","25",,,,,,,,,"68.1",,,,,,,,"133","45.9",,,"0.510","0.509",,,,,,
"1","무안","성인","출장","19","관리자","참가","20241209","F","169.3","57.6","20",,"63","123","19.9","22.2",,,"2.2",,,,,,"20.1","4","6",,"120",,,,,,"38.5",,"29.2",,,,,,,,,,"0.599",,,,,,,
"4","영동","성인","일반","19","관리자","3등급","20241209","M","168.6","64.9","22.8",,"82","133","34.4","41.2",,,"18.3",,,,,,"22.8","55",,,"218",,,,,,"63.5",,,"95","128","159","182","43.2",,,,,"0.327",,,,,,,
"2","삼척","성인","출장","24","관리자","참가","20241209","M","173.4","83.1","22.2",,"90","142","61.2","70.8",,,"23.2",,,,,,"27.6","34",,,,,,,,,"85.2",,,,,,,,"116","42.5",,,"0.403","0.605",,,,,,
"7","오산","성인","일반","64","관리자","참가","20241209","F","152","68.3","38.4","91.5","71","141","25.5","31.7",,,"18.3",,,,,,"29.6","8","12",,"146",,,,,,"46.4",,"27.2",,,,,,,,,,"0.356",,,,,,,
"1","오산","성인","일반","21","관리자","3등급","20241209","M","177.7","78","24.6","88.6","85","124","43.1","47.9",,,"7.9",,,,,,"24.7","45",,"11.13",,,,,,,"61.4",,,,,,,,"115","44.9",,,,"0.626",,,,,,
"6","부천","성인","일반","25","관리자","3등급","20241209","M","190.1","93.7","22.2",,"68","131","47.4","52.6",,,"17.9",,,,,,"25.9","49","56",,"237",,,,,,"56.1",,"42.0",,,,,,,,,,"0.283",,,,,,,
"1","순천","성인","일반","19","관리자","참가","20241209","M","176.3","94","34.8","107.5","90","136","43.3","46",,,"11.8",,,,,,"30.2","36",,,"212",,,,,,"48.9",,,"80","99","125","160","40.9",,,,,"0.291",,,,,,,
"2","KSPO송파별관(어르신)","어르신","일반","70","관리자","2등급","20241209","F","157.5","69.5","37.3",,"73","153","25.7","29.5",,,"16.2",,,,,,"28.0",,,,,"24",,"120","5.45","19.52","42.4",,,,,,,,,,,,,,,,,,,"29.5"
"4","KSPO송파별관(어르신)","어르신","일반","74","관리자","2등급","20241209","M","168.2","66.7","21",,"77","159","39","39.7",,,"6.9",,,,,,"23.6",,,,,"29",,"119","5.21","18.65","59.5",,,,,,,,,,,,,,,,,,,"39.7"
"1","동작","성인","일반","45","관리자","참가","20241209","M","175.1","82.6","36.5","92","83","131","49.9","49.6",,,"2.4",,,,,,"26.9","39",,,,,,,,,"60.4",,,"67","105","123","147","40.8",,,,,"0.253","0.613",,,,,,
"3","동작","성인","일반","22","관리자","참가","20241209","M","175.6","63.9","18.4","77","88","139","41.9","42",,,"13.7",,,,,,"20.7","40",,,"227",,,,,,"65.7",,,"79","118","141","173","46.8",,,,,"0.326",,,,,,,
"2","무안","성인","출장","19","관리자","참가","20241209","F","152.4","55.7","23.9","64","66","127","23.5","25.2",,,"20.3",,,,,,"24.0","18","12",,"165",,,,,,"45.2",,"31.0",,,,,,,,,,"0.383",,,,,,,
"8","무안","성인","출장","19","관리자","참가","20241209","F","161","65.3","25.1",,"71","131","25.7","25.2",,,"15.9",,,,,,"25.2","6","16",,"146",,,,,,"39.4",,"30.8",,,,,,,,,,"0.405",,,,,,,
"2","동구(광주)","성인","일반","38","관리자","1등급","20241209","M","168.1","76.5","16.7","83","78","140","57.8","57.6",,,"24.6",,,,,,"27.1","62",,,"222",,,,,,"75.6",,,,,,,,"84","44.9",,,"0.286",,,,,,,
"1","의정부","성인","일반","53","관리자","참가","20241209","M","161.7","83.3","37.8","102.9","92","145","37.2","39.8",,,"14.5",,,,,,"31.9","26",,,,,,,,,"47.8",,,"98","126","155",,"29.2",,,,,"0.326","0.474",,,,,,
"1","광주","성인","일반","19","관리자","2등급","20241209","M","175.8","76.7","18.1",,"65","129","46","46.1",,,"13.3",,,,,,"24.8","54",,,"222",,,,,,"60.1",,,,,,,,"72","51.8",,,"0.326",,,,,,,
"2","시흥","성인","일반","19","관리자","1등급","20241209","M","172.7","73","17.7","80","69","138","49.7","55.5",,,"24",,,,,,"24.5","56",,"9.8","270",,,,,,"76.0",,,"94","119","136","153","47.8",,,,,,,,,,,,
"2","무안","성인","출장","21","관리자","참가","20241209","F","167.6","52","18.4",,"68","128","16.6","18.6",,,"-1.8",,,,,,"18.5","9","20",,"126",,,,,,"35.8",,"34.2",,,,,,,,,,"0.464",,,,,,,
"1","순천","성인","일반","63","관리자","참가","20241209","M","166","87.7","42.1","122","74","150","35.6","37.2",,,"1.8",,,,,,"31.8","20",,,"104",,,,,,"42.4",,,"120","152","163",,"27.7",,,,,"0.372",,,,,,,
"1","광주","성인","일반","57","관리자","2등급","20241209","M","169.2","54.5","12.9",,"71","159","32.9","32.4",,,"12.9",,,,,,"19.0","32",,,"186",,,,,,"60.4",,,"95","107","127",,"40.6",,,,,"0.437",,,,,,,
"4","무안","성인","출장","19","관리자","참가","20241209","F","158.9","56.2","22.2",,"69","129","28.5","26.2",,,"10.2",,,,,,"22.3","6","22",,"149",,,,,,"50.7",,"34.1",,,,,,,,,,"0.483",,,,,,,
"2","무안","성인","출장","19","관리자","참가","20241209","F","156.7","73","29.7",,"77","137","26.8","29.3",,,"6.8",,,,,,"29.7","37","22",,"120",,,,,,"40.1",,"31.3",,,,,,,,,,"0.432",,,,,,,
"1","무안","성인","출장","19","관리자","참가","20241209","M","165.6","62","22.6","68","63","121","30.7","32.6",,,"-3.8",,,,,,"22.6","30","22",,"158",,,,,,"52.6",,"39.6",,,,,,,,,,"0.360",,,,,,,
"3","포천","성인","일반","58","관리자","참가","20241209","M","185.9","77.8","26.7","87","74","146","38","40.3",,,"-6.1",,,,,,"22.5","21",,,"146",,,,,,"51.8",,,"71","104","131","162","36.0",,,,,"0.388",,,,,,,
"1","경산","성인","일반","38","관리자","2등급","20241209","F","162.7","55.8","24.1","66","88","141","24.9","25.2",,,"21",,,,,,"21.1","52","29",,"186",,,,,,"45.2",,"35.6",,,,,,,,,,"0.346",,,,,,,
"1","경산","성인","일반","20","관리자","참가","20241209","F","156.5","54.3","29.4","68","55","94","33.3","30.4",,,"2.9",,,,,,"22.2","9","15",,"138",,,,,,"61.3",,"32.2",,,,,,,,,,"0.349",,,,,,,
"2","무안","성인","출장","20","관리자","참가","20241209","M","169.9","53","18.3",,"61","117","28.9","34.9",,,"14.7",,,,,,"18.4","32","32",,"155",,,,,,"65.8",,"43.1",,,,,,,,,,"0.389",,,,,,,
"1","KSPO건강체력","어르신","출장","84","관리자","참가","20241209","M","162.1","49.5","31",,"92","148","20","14",,,,,,,,,"18.8",,,,,,,,,"46.21","40.4",,,,,,,,,,,,,,,,,,,"20.0"
"1","무안","성인","출장","19","관리자","참가","20241209","M","180.6","90","27.5",,"86","140","46.6","47.1",,,"7.6",,,,,,"27.6","33","34",,"226",,,,,,"52.3",,"38.1",,,,,,,,,,"0.333",,,,,,,
"1","무안","성인","출장","19","관리자","참가","20241209","M","168.3","83.2","29.3",,"71","139","42.6","47.8",,,"-16.2",,,,,,"29.4","27","36",,"123",,,,,,"57.5",,"39.8",,,,,,,,,,"0.347",,,,,,,
"1","청주","성인","일반","21","관리자","참가","20241209","M","178.9","98.9","31.9","108.3","91","158","49.9","49.9",,,"3.8",,,,,,"30.9","31",,"11","220",,,,,,"50.5",,,,,,,,"132","37.8",,,,,,,,,,
"2","무안","성인","출장","19","관리자","참가","20241209","M","173.3","69.6","23.1",,"69","125","28.5","30.3",,,"-2.3",,,,,,"23.2","23","34",,"162",,,,,,"43.5",,"41.2",,,,,,,,,,"0.394",,,,,,,
"1","무안","성인","출장","19","관리자","참가","20241209","F","175","78.5","25.6",,"75","135","40.2","42.6",,,"0.6",,,,,,"25.6","31","56",,"204",,,,,,"54.3",,"41.2",,,,,,,,,,"0.359",,,,,,,
"2","KSPO송파","성인","일반","19","관리자","1등급","20241209","M","176.7","69.8","15.9","78.8","83","118","47.1","52.4",,,"25",,,,,,"22.4","57","62",,"263",,,,,,"75.1",,"47.6",,,,,,,,,,"0.315",,,,,,,
"2","무안","성인","출장","20","관리자","참가","20241209","M","184.8","117.2","34.3",,"96","152","44.1","47.3",,,,,,,,,"34.3","1","1",,,,,,,,"40.4",,"26.2",,,,,,,,,,"0.463",,,,,,,
"1","무안","성인","출장","19","관리자","참가","20241209","M","185.3","95.6","27.8",,"77","136","42.3","51.6",,,"1.5",,,,,,"27.8","26","10",,"142",,,,,,"54.0",,"31.5",,,,,,,,,,"0.662",,,,,,,
"2","포천","성인","일반","60","관리자","2등급","20241209","M","171","66.8","20.5","82","81","136","34.4","37.8",,,"7.2",,,,,,"22.8","32","22","11.5",,,,,,,"56.6",,"35.6",,,,,,,,,,,"0.489",,,,,,
"1","무안","성인","출장","19","관리자","참가","20241209","M","176.1","85.6","27.6",,"89","142","45.1","44.1",,,"0",,,,,,"27.6","42","16",,"122",,,,,,"52.7",,"34.6",,,,,,,,,,"0.458",,,,,,,
"2","무안","성인","출장","19","관리자","참가","20241209","M","181.6","88.5","26.8",,"79","138","35.9","39.9",,,"-2",,,,,,"26.8","26","20",,"141",,,,,,"45.1",,"35.0",,,,,,,,,,"0.574",,,,,,,
"6","청주","성인","일반","19","관리자","3등급","20241209","M","184.3","70.8","10.5","74.5","70","144","48.7","48.8",,,"20.5",,,,,,"20.8","44",,"10.5","250",,,,,,"68.9",,,"96","132","146","172","47.4",,,,,,,,,,,,
"2","무안","성인","출장","19","관리자","참가","20241209","F","171.9","56.1","18.9",,"67","127","24.2","25.1",,,"10.8",,,,,,"19.0","5","21",,"141",,,,,,"44.7",,"34.0",,,,,,,,,,"0.531",,,,,,,
"2","서구(대전)","성인","일반","19","관리자","2등급","20241209","M","177","70.5","9.9",,"91","145","52.3","45.2",,,"18.3",,,,,,"22.5","51",,,"244",,,,,,"74.2",,,"65","111","134","169","47.5",,,,,"0.257",,,,,,,
"1","달서","성인","일반","20","관리자","참가","20241209","M","181.3","88.6","21.2","91.3","73","141","43","55.4",,,"-19.9",,,,,,"27","47",,,"173",,,,,,"62.5",,,,,,,,"94","46.1",,,"0.334",,,,,,,
"3","보은","성인","일반","36","관리자","2등급","20241209","M","160.5","60.1","21.6",,"95","138","32.7","38.5",,,"10.6",,,,,,"23.3","42",,"10.47","208",,,,,,"64.1",,,,,,,,"130","41.6",,,,,,,,,,
"2","무안","성인","출장","19","관리자","참가","20241209","M","177.1","66.1","21",,"64","122","40.1","50",,,"11.1",,,,,,"21.1","43","34",,"234",,,,,,"75.6",,"41.6",,,,,,,,,,"0.347",,,,,,,
"2","달서","성인","일반","53","관리자","2등급","20241209","F","151.8","48.56","29.7","72.7","81","132","23.9","20.8",,,"24",,,,,,"21.1","22",,,"150",,,,,,"49.2",,,,,,,,"122","32.4",,,"0.314",,,,,,,
"1","남원","어르신","일반","70","관리자","2등급","20241209","M","167.7","60.5","15.5","73.6","77","141","33.4","36.6",,,"23.8",,,,,,"21.5",,,,,"23",,"107","5.7","23.5","60.5",,,,,,,,,,,,,,,,,,,"36.6"
"1","무안","성인","출장","19","관리자","3등급","20241209","F","173.1","57.7","19.2",,"60","120","26","23.7",,,"20",,,,,,"19.3","30","30",,"130",,,,,,"45.1",,"36.5",,,,,,,,,,"0.721",,,,,,,
"2","무안","성인","출장","19","관리자","참가","20241209","M","176.9","54.3","17.4",,"62","122","30","31.3",,,"-13.8",,,,,,"17.4","20","30",,"170",,,,,,"57.6",,"42.4",,,,,,,,,,"0.392",,,,,,,
"2","무안","청소년","출장","18","관리자","참가","20241209","M","176.2","81.8","26.3",,"77","135","40","34.5",,"16","-3.5","22.87","0.400","47.099","13","47.697","26.3",,"30",,,,,,,,"48.9",,"38.6",,,,,,,,,,,,,,,,,
"1","연제","청소년","일반","18","관리자","3등급","20241209","M","174.2","73.8","12.7","81","84","152","39.9","43","40",,"19.3","16.78","0.655","52.727","6","53.003","24.3",,,,,,,,,,"58.3",,,"116","131","142",,"46.6",,,,,,,,,,,,
"1","계룡","성인","일반","19","관리자","3등급","20241209","M","173.4","65.2","13.1",,"71","121","48.2","42.6",,,"16.2",,,,,,"21.7","42","45",,"258",,,,,,"73.9",,"44.4",,,,,,,,,,"0.276",,,,,,,
"1","KSPO송파별관(어르신)","어르신","일반","68","관리자","3등급","20241209","M","172.4","84.2","29",,"68","128","41.5","44.6",,,"4",,,,,,"28.3",,,,,"31",,"134","4.69","18.91","53.0",,,,,,,,,,,,,,,,,,,"44.6"
"1","화성","성인","일반","22","관리자","2등급","20241209","F","159.5","62.3","31.8",,"84","147","26.7","29.7",,,"21.9",,,,,,"24.5","53","26","10.5","194",,,,,,"47.7",,"34.2",,,,,,,,,,,,,,,,,
"5","오산","성인","일반","19","관리자","2등급","20241209","M","169.5","84.1","28.4","99","88","144","48.1","52.3",,,"17.2",,,,,,"29.3","49","53",,,,,,,,"62.2",,"43.6",,,,,,,,,,"0.245","0.614",,,,,,
"7","무안","성인","출장","19","관리자","참가","20241209","M","179.7","110.6","34.2",,"88","147","52","63.3",,,"-0.7",,,,,,"34.2","34","30",,"131",,,,,,"57.2",,"34.1",,,,,,,,,,"0.333",,,,,,,
"5","무안","성인","출장","22","관리자","참가","20241209","M","181.7","81.9","24.9",,"67","124","34.9","39",,,"12.2",,,,,,"24.8","47","10",,"204",,,,,,"47.6",,"33.4",,,,,,,,,,"0.597",,,,,,,
"3","무안","성인","출장","19","관리자","참가","20241209","M","185.9","79.3","22.9",,"63","123","37.8","43",,,"4.8",,,,,,"22.9","50","40",,"238",,,,,,"54.2",,"40.9",,,,,,,,,,"0.500",,,,,,,
"2","무안","성인","출장","22","관리자","참가","20241209","F","160.5","53.9","34",,"61","121","20.3","23.5",,,"-10.4",,,,,,"20.9","19","13",,"139",,,,,,"43.6",,"31.6",,,,,,,,,,"0.495",,,,,,,
"2","무안","성인","출장","19","관리자","참가","20241209","M","174.4","55","18.1",,"59","119","29.4","40.4",,,"14.3",,,,,,"18.1","28","40",,"213",,,,,,"73.5",,"44.7",,,,,,,,,,"0.418",,,,,,,
"1","시흥","성인","일반","60","관리자","3등급","20241209","M","172.7","74.2","25.7","90","112","169","40.4","39.1",,,"5",,,,,,"24.9","24","16","12.5",,,,,,,"54.4",,"33.0",,,,,,,,,,,"0.495",,,,,,
"5","무안","성인","출장","23","관리자","참가","20241209","M","182.3","83.4","22.5",,"69","129","40.7","39.4",,,"8",,,,,,"25.1","35","17",,"214",,,,,,"48.8",,"34.7",,,,,,,,,,"0.340",,,,,,,
"4","KSPO대구","성인","일반","62","관리자","2등급","20241209","M","167.6","71.9","29.7","86.4","93","178","43","37",,,"13.3",,,,,,"25.6","33",,"13.2",,,,,,,"59.8",,,,,,,,"115","35.4",,,,"0.513",,,,,,
"1","무안","성인","출장","23","관리자","참가","20241209","M","168.5","74","26",,"76","136","43.8","46",,,"2.5",,,,,,"26.1","33","42",,"137",,,,,,"62.2",,"42.2",,,,,,,,,,"0.366",,,,,,,
"1","계룡","성인","일반","19","관리자","참가","20241209","M","184.7","83.1","19.1",,"57","140","46.5","47.1",,,"9.5",,,,,,"24.4","38","45",,"243",,,,,,"56.7",,"41.5",,,,,,,,,,"0.288",,,,,,,
"2","무안","성인","출장","22","관리자","참가","20241209","M","169.2","75.1","19.3",,"72","132","40.5","44.4",,,"20",,,,,,"26.2","56","31",,"220",,,,,,"59.1",,"39.5",,,,,,,,,,"0.331",,,,,,,
"1","무안","성인","출장","19","관리자","참가","20241209","M","164.7","55.9","20.6",,"65","124","34.4","41.5",,,"17.2",,,,,,"20.6","36","51",,"211",,,,,,"74.2",,"47.3",,,,,,,,,,"0.371",,,,,,,
"1","수원","성인","일반","20","관리자","3등급","20241209","M","167.9","51.8","7","68","54","108","37.1","43.1",,,"6.1",,,,,,"18.4","47",,,"229",,,,,,"83.2",,,,,,,,"123","49.0",,,"0.465",,,,,,,
"1","천안","성인","일반","19","관리자","참가","20241209","M","177.9","90.7","36.0",,"80","148","33.9","38",,,"4.7",,,,,,"28.7","29",,"12.35",,,,,,,"41.9",,,,,,,,"87","46.7",,,,"0.515",,,,,,
"2","수원","성인","일반","20","관리자","참가","20241209","M","175.9","68.5","14.2","74","69","115","40.9","45.7",,,"12.9",,,,,,"22.1","34",,,"182",,,,,,"66.7",,,,,,,,"91","50.6",,,"0.329",,,,,,,
"7","무안","성인","출장","21","관리자","참가","20241209","M","164.1","69.3","23.5",,"71","131","31.1","31.1",,,"6.7",,,,,,"25.7","35","33",,"186",,,,,,"44.9",,"41.0",,,,,,,,,,"0.360",,,,,,,
"2","무안","성인","출장","19","관리자","참가","20241209","M","179.3","58","18",,"63","122","29.3","34.6",,,"10.3",,,,,,"18.0","25","60",,"193",,,,,,"59.7",,"48.8",,,,,,,,,,"0.468",,,,,,,
"2","천안","성인","일반","19","관리자","참가","20241209","M","179.5","86.8","29.8",,"89","141","40.3","46.1",,,"11",,,,,,"26.9","51",,,"203",,,,,,"53.1",,,,,,,,"127","41.8",,,"0.505",,,,,,,
"5","무안","성인","출장","24","관리자","참가","20241209","M","174.5","88.5","32.8",,"74","134","43.2","45.8",,,"7.4",,,,,,"29.1","36","56",,"177",,,,,,"51.8",,"43.1",,,,,,,,,,"0.357",,,,,,,
"3","무안","성인","출장","19","관리자","2등급","20241209","M","172.6","62.6","21",,"62","121","40.3","49.9",,,"14.9",,,,,,"21.0","56","63",,"246",,,,,,"79.7",,"49.0",,,,,,,,,,"0.474",,,,,,,
"4","무안","성인","출장","19","관리자","참가","20241209","F","173.1","71.9","23.9",,"87","132","20.4","23.9",,,"-5.4",,,,,,"24.0","35","1",,"120",,,,,,"33.2",,"25.4",,,,,,,,,,"0.437",,,,,,,
"3","무안","성인","출장","23","관리자","3등급","20241209","M","174.9","85","23.4",,"77","137","47.2","44.9",,,"11.2",,,,,,"27.8","51","65",,"227",,,,,,"55.5",,"45.8",,,,,,,,,,"0.389",,,,,,,
"3","무안","성인","출장","19","관리자","3등급","20241209","M","172.5","62.2","8.5",,"62","122","45.6","43.8",,,"10",,,,,,"20.9","66","80",,"251",,,,,,"73.3",,"53.0",,,,,,,,,,"0.383",,,,,,,
"5","무안","성인","출장","20","관리자","1등급","20241209","F","162","55.4","27.1",,"64","124","26.5","25.2",,,"25.2",,,,,,"21.1","46","46",,"194",,,,,,"47.8",,"41.6",,,,,,,,,,"0.401",,,,,,,
"1","스포원(금정)","어르신","일반","71","관리자","2등급","20241209","M","162.9","71.7","26.8",,"103","171","39.2","46.5",,,"6.1",,,,,,"27.0",,,,,"27",,"131","6.1","24.4","64.9",,,,,,,,,,,,,,,,,,,"46.5"
"3","서구(대전)","성인","일반","20","관리자","참가","20241209","M","174.5","80.3","26",,"78","141","37","42",,,"19.3",,,,,,"26.4","43","35","9.88","212",,,,,,"52.3",,"39.8",,,,,,,,,,,,,,,,,
"1","KSPO대구","성인","일반","19","관리자","참가","20241209","M","174","63.4","16","75","69","118","29.5","30.3",,,"5.4",,,,,,"20.9","45","41","10.1","230",,,,,,"47.8",,"43.7",,,,,,,,,,,,,,,,,
"2","무안","성인","출장","23","관리자","참가","20241209","M","180.1","102","32.1",,"89","141","44.5","50.3",,,"12.4",,,,,,"31.4","41","52",,"241",,,,,,"49.3",,"40.2",,,,,,,,,,"0.393",,,,,,,
"6","무안","성인","출장","20","관리자","참가","20241209","F","164.6","72.6","41",,"61","121","34.6","29.7",,,"21.8",,,,,,"26.8","24","26",,"157",,,,,,"47.7",,"32.7",,,,,,,,,,"0.408",,,,,,,
"1","무안","성인","출장","21","관리자","3등급","20241209","F","163.8","65.5","26.7",,"67","127","29.3","30.1",,,"11",,,,,,"24.4","39","31",,"182",,,,,,"46.0",,"35.3",,,,,,,,,,"0.357",,,,,,,
"1","스포원(금정)","성인","일반","22","관리자","참가","20241209","M","171.6","100.8","38",,"77","141","36.2","45.3",,,"-1.7",,,,,,"34.2","24",,,"151",,,,,,"44.9",,,"91","114","142","177","34.5",,,,,"0.417",,,,,,,
"1","정읍","성인","일반","23","관리자","참가","20241209","M","159.9","74.1","29",,"86","151","42.4","46.3",,,"10.5",,,,,,"29.0","40",,"10.37","225",,,,,,"62.5",,,,,,,,"138","40.5",,,,,,,,,,
"2","스포원(금정)","성인","일반","27","관리자","참가","20241209","M","168.5","76.2","25.8",,"69","134","47.1","52.4",,,"2.9",,,,,,"26.8","44","25","11.1","221",,,,,,"68.8",,"37.6",,,,,,,,,,,,,,,,,
"6","정읍","성인","일반","23","관리자","참가","20241209","M","175.7","74.5","21.9",,"71","129","40.4","38.3",,,"0.5",,,,,,"24.1","37",,"10.65","205",,,,,,"54.2",,,,,,,,"123","43.8",,,,,,,,,,
"2","춘천","성인","출장","21","관리자","참가","20241209","M","179.6","96.2","33.4","108.9","66","141","58.5","62.5",,,"3.6",,,,,,"29.8","47","53",,"182",,,,,,"65.0",,"41.5",,,,,,,,,,"0.363",,,,,,,
"2","춘천","성인","출장","20","관리자","참가","20241209","M","185.6","85.8","19.1","90.2","61","107","50","53.9",,,"3.9",,,,,,"24.9","0","66",,"211",,,,,,"62.8",,"46.0",,,,,,,,,,"0.445",,,,,,,
"1","KSPO송파별관(어르신)","어르신","일반","77","관리자","참가","20241209","M","163","67.3","30.3",,"80","150","30.9","38.5",,,"-6.6",,,,,,"25.3",,,,,"30",,"121","5.54","20.75","57.2",,,,,,,,,,,,,,,,,,,"38.5"
"2","춘천","성인","출장","23","관리자","참가","20241209","F","167.2","62.3","33.6","81.9","70","108","30.2","32.2",,,"-15.5",,,,,,"22.3","19","20",,"136",,,,,,"51.7",,"32.5",,,,,,,,,,"0.303",,,,,,,
"3","KSPO송파별관(어르신)","어르신","일반","65","관리자","1등급","20241209","M","163.2","67.9","22.9",,"75","156","40.6","41.7",,,"12.5",,,,,,"25.5",,,,,"33",,"130","5","18.84","61.4",,,,,,,,,,,,,,,,,,,"41.7"
"1","춘천","성인","출장","21","관리자","3등급","20241209","M","176.8","60.4","9.1","69.2","78","112","45.2","49.3",,,"22.7",,,,,,"19.3","46","64",,"248",,,,,,"81.6",,"49.3",,,,,,,,,,"0.350",,,,,,,
"1","춘천","성인","출장","19","관리자","2등급","20241209","M","172","66.9","13.9","81","72","109","53.9","58.9",,,"11.5",,,,,,"22.6","52","63",,"248",,,,,,"88.0",,"48.4",,,,,,,,,,"0.272",,,,,,,
"1","김천","성인","일반","19","관리자","참가","20241209","M","172","99.4","41.9","117.7","99.4","140","34.9","40.1",,,"13.6",,,,,,"33.6","26",,,"187",,,,,,"40.3",,,"94","130","121",,"46.5",,,,,"0.344",,,,,,,
"2","춘천","성인","출장","23","관리자","참가","20241209","M","163.1","62","22.5","79.4","79","120","34","38.6",,,"3.1",,,,,,"23.3","37","50",,"203",,,,,,"62.3",,"45.9",,,,,,,,,,"0.390",,,,,,,
"2","춘천","성인","출장","20","관리자","3등급","20241209","F","165.9","65.1","33.7","84.8","63","121","27.5","27.2",,,"16.8",,,,,,"23.7","47","21",,"151",,,,,,"42.2",,"32.4",,,,,,,,,,"0.425",,,,,,,
"2","북구(광주)","청소년","일반","18","관리자","참가","20241209","M","178.2","79.2","18.5","81.8","93","146","33.9","36.4",,"55","-1.3","17.96","0.602","47.569","12","48.121","24.9",,"35",,,,,,,,"46.0",,"40.3",,,,,,,,,,,,,,,,,
