MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MVM_PRSCRPTN_CN,SEXDSTN_FLAG_CD
"1","KSPO송파","성인","일반","62","관리자","참가","20250102","준비운동:사다리 좌우 뛰기,팔벌려뛰기","M"
"1","양평","성인","일반","33","관리자","참가","20250102","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:달리기,계단 뛰어 오르기,옆으로 누워서팔 앞으로 당기기,허리 굽혀 덤벨 뒤로 들기,앉아서 팔꿈치 굽히기/펴기  / 정리운동:하지 루틴 스트레칭2","M"
"1","KSPO아산","어르신","일반","71","관리자","3등급","20250102","준비운동:목 스트레칭,등/어깨 뒤쪽 스트레칭,어깨 뒤쪽 스트레칭,아래 팔 스트레칭 / 본운동:탄력밴드 전방으로 당기기,탄력밴드 후방으로 당기기,탄력밴드 후방 측면으로 당기기,옆으로 걷기,사다리 이용 루틴 운동,의자 이용하기,풍선차기,앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 팔꿈치 굽히기,서서 팔꿈치 펴기,내전근 스트레칭,등 스트레칭,고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스,스텝박스 오르내리기  / 정리운동:어깨 스트레칭,골반 스트레칭,가슴/어깨 스트레칭,회전근개 스트레칭","M"
"3","영주","어르신","일반","67","관리자","3등급","20250102","준비운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스 / 본운동:앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 다리 밀기  / 정리운동:엉덩이 스트레칭,대퇴사두근 스트레칭","F"
"1","부천","어르신","일반","68","관리자","참가","20250102","준비운동:대퇴이두근 스트레칭 / 본운동:물병 들고 한발 앞으로 내밀고 앉았다 일어서기 / 정리운동:대퇴사두근 스트레칭","F"
"1","김천","성인","일반","19","관리자","참가","20250102","준비운동:유산소 운동 전 동적 루틴 스트레칭,작은 공을 이용한 동적 루틴 스트레칭 ,자가근막이완술 루틴 스트레칭,빠르게 걷기,걷기,실내 자전거타기,트레드밀에서 걷기 / 본운동:짐볼 윗몸올리기,누워서 다리 들어올리기,팔꿈치 굽히기,앉아서 다리 밀기,무릎 높여 제자리 달리기,스텝퍼 오르내리기,팔벌려뛰기,버피운동 / 정리운동:달리기,줄넘기,계단 올라갔다 내려오기,계단 뛰어 오르기,하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭","M"
"1","창원","성인","일반","19","관리자","참가","20250102","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:바벨들어올리기,턱걸이,엎드려 버티기,앉았다 일어서기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","증평","어르신","일반","65","관리자","1등급","20250102","본운동:덤벨 잡고 앉았다 일어서기,덤벨 잡고 뒤꿈치 들기,앉아서 팔꿈치 굽히기,서서 팔꿈치 펴기,스텝박스,스텝박스 오르내리기","M"
"4","원주","어르신","일반","72","관리자","2등급","20250102","준비운동:전신 루틴 스트레칭,의자잡고 후방으로 무릎 굽혀 들기 / 본운동:의자 잡고 전방으로 무릎 굽혀 들기,베개 밟고 서기 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"1","수원","어르신","일반","68","관리자","3등급","20250102","준비운동:목 스트레칭,가슴/어깨 앞쪽 스트레칭,아래 팔 스트레칭 / 본운동:걷기,실내 자전거타기,트레드밀에서 걷기,계단 올라갔다 내려오기 / 정리운동:허리 스트레칭,배스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭","M"
"4","마포","어르신","일반","77","관리자","1등급","20250102","준비운동:고정식 트레드밀에서 걷기,스텝박스 / 본운동:덤벨 잡고 앉았다 일어서기,바벨 잡고 들어올리기,앉아서 다리 밀기 ,덤벨 잡고 뒤꿈치 들기 / 정리운동:고관절 스트레칭,대퇴이두근 스트레칭2,엉덩이 스트레칭2,종아리 스트레칭","M"
"3","고양","성인","일반","20","관리자","참가","20250102","준비운동:윗몸올리기 ,누워서 다리 들어올리기,누워서 다리 좌우로 움직이기,누워서 수직으로 다리 들어올리기","M"
"1","서초","성인","일반","25","관리자","참가","20250102","준비운동:걷기 / 본운동:걷기,왕복달리기,맨몸운동  루틴프로그램,사다리 운동  루틴프로그램,콘운동  루틴프로그램 / 정리운동:정적 스트레칭  루틴프로그램","M"
"1","전주","성인","일반","29","관리자","2등급","20250102","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:짐볼을 이용한 동적 루틴 스트레칭,누워서 배가로근 수축 II,턱걸이,엎드려서 다리 차올리기,전신 루틴 스트레칭,달리기,계단 뛰어 오르기 / 정리운동:하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"1","전주","성인","일반","33","관리자","3등급","20250102","준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭,전신 루틴 스트레칭 / 본운동:달리기","M"
"3","중구(서울)","청소년","일반","18","관리자","1등급","20250102","준비운동:목 당기기,겨드랑이 늘리기,어깨 누르기,목 돌리기 / 정리운동:발 끝 당기기,다리뻗어 상체 숙이기,상체 앞으로 숙이기,발등 동시에 늘리기","M"
"1","강북","성인","일반","54","관리자","3등급","20250102","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:앉았다 일어서기,달리기,실외 자전거타기,누워서 배가로근 수축 II,한발 앞으로 내밀고 앉았다 일어서기 / 정리운동:전신 루틴 스트레칭","M"
"1","전주","성인","일반","24","관리자","2등급","20250102","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:달리기,앉았다 일어서기,엎드려 버티기,팔벌려뛰기,버피운동 / 정리운동:전신 루틴 스트레칭","F"
"1","안산","성인","일반","19","관리자","3등급","20250102","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:누워서 배가로근 수축 I,턱걸이,누워서 덤벨 모아들기,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭 / 정리운동:넙다리 안쪽 스트레칭,하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"3","중구(서울)","성인","일반","54","관리자","참가","20250102","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭 / 본운동:걷기,달리기,실내 자전거타기,트레드밀에서 걷기 / 정리운동:허리 스트레칭,배스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","강북","성인","일반","64","관리자","3등급","20250102","준비운동:유산소 운동 전 동적 루틴 스트레칭,테이블 이용하여 팔 옆으로 벌리기 / 본운동:손목 펴기/굽히기,윗몸올리기 ,달리기 / 정리운동:넙다리 뒤쪽 스트레칭,전신 루틴 스트레칭","M"
"1","광주","성인","일반","54","관리자","참가","20250102","준비운동:실내 자전거타기,수영,윗몸 말아 올리기 / 본운동:조깅,계단 오르기,발 끝 당기기,나비자세,왜가리 자세,휴식자세 / 정리운동:전신 루틴 스트레칭","M"
"1","영암","성인","일반","26","관리자","참가","20250102","준비운동:전신 루틴 스트레칭 / 본운동:앉았다 일어서면서 점프하기,팔벌려뛰기,버피운동,점프 팔굽혀펴기,실내 자전거타기,줄넘기,계단 올라갔다 내려오기,계단 뛰어 오르기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","춘천","성인","일반","29","관리자","참가","20250102","준비운동:전신 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭,자가근막이완술 루틴 스트레칭 / 본운동:달리기,실내 자전거타기,줄넘기,수영,맨몸운동  루틴프로그램,웨이트 트레이닝  루틴프로그램,저항밴드 운동  루틴프로그램,계단 두 칸씩 뛰기","M"
"3","KSPO송파","성인","일반","61","관리자","2등급","20250102","준비운동:윗몸 말아 올리기,윗몸올리기","M"
"1","남구(부산)","성인","일반","19","관리자","3등급","20250102","준비운동:상지 루틴 스트레칭,하지 루틴 스트레칭2","M"
"1","마포","어르신","일반","65","관리자","참가","20250102","준비운동:어깨 스트레칭,고관절 스트레칭,엉덩이 스트레칭 / 본운동:앉아서 덤벨로 손목 굽히기,의자에 앉아 볼 돌리기,넙다리 안쪽 스트레칭,넙다리 뒤쪽 스트레칭 / 정리운동:대퇴이두근 스트레칭,엉덩이 스트레칭,대퇴사두근 스트레칭,종아리 스트레칭","M"
"1","남구(부산)","어르신","일반","66","관리자","3등급","20250102","정리운동:대퇴사두근 스트레칭,종아리 스트레칭,엉덩이 스트레칭","M"
"2","성남","청소년","일반","18","관리자","참가","20250102","준비운동:전신 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭 / 본운동:웨이트 트레이닝  루틴프로그램,조깅 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,전신 루틴 스트레칭","M"
"1","순천","성인","일반","26","관리자","참가","20250102","준비운동:트레드밀에서 걷기 / 본운동:줄넘기,계단 올라갔다 내려오기 / 정리운동:실내 자전거타기","F"
"3","KSPO송파","성인","일반","24","관리자","참가","20250102","준비운동:진자운동","F"
"2","안산","성인","일반","19","관리자","참가","20250102","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:턱걸이,바벨 끌어당기기,윗몸 말아 올리기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"4","부천","어르신","일반","69","관리자","3등급","20250102","준비운동:고관절 스트레칭,엉덩이 스트레칭,대퇴사두근 스트레칭 / 본운동:덤벨 잡고 앉았다 일어서기,바벨 잡고 들어올리기,앉아서 다리 펴기 / 정리운동:몸 앞으로 굽히기,내전근 스트레칭,엉덩이 스트레칭,대퇴사두근 스트레칭","M"
"1","순천","성인","일반","30","관리자","참가","20250102","준비운동:트레드밀에서 걷기 / 본운동:줄넘기,계단 올라갔다 내려오기 / 정리운동:실내 자전거타기","M"
"1","남구(울산)","성인","일반","44","관리자","참가","20250102","본운동:달리기,계단 올라갔다 내려오기,수영,팔벌려뛰기,버피운동","F"
"1","태백","성인","일반","19","관리자","2등급","20250102","본운동:넙다리 뒤쪽 스트레칭,달리기","M"
"1","순천","성인","일반","27","관리자","참가","20250102","준비운동:트레드밀에서 걷기 / 본운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭 / 정리운동:실내 자전거타기","M"
"1","마포","어르신","일반","67","관리자","2등급","20250102","준비운동:고정식 트레드밀에서 걷기,베개 밟고 측면으로 양팔 들기 / 본운동:좌우로 선넘기,앞뒤로 선넘기 / 정리운동:고정식 자전거 타기","M"
"4","마포","어르신","일반","71","관리자","2등급","20250102","본운동:앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 당겨 내리기,앉아서 가슴 모으기,고정식 트레드밀에서 걷기 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"1","순천","성인","일반","24","관리자","참가","20250102","준비운동:트레드밀에서 걷기 / 본운동:줄넘기,계단 올라갔다 내려오기 / 정리운동:실내 자전거타기","M"
"1","고양","성인","일반","19","관리자","참가","20250102","준비운동:누워서 배가로근 수축 I,누워서 배가로근 수축 II,윗몸 말아 올리기,엎드려서 다리 차올리기 / 본운동:짐볼 윗몸올리기,소파를 이용한 윗몸올리기,허리 스트레칭,배스트레칭","M"
"1","순천","성인","일반","26","관리자","3등급","20250102","준비운동:트레드밀에서 걷기 / 본운동:넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭 / 정리운동:실내 자전거타기","M"
"1","순천","성인","일반","24","관리자","참가","20250102","준비운동:트레드밀에서 걷기 / 본운동:허리 스트레칭,줄넘기,배스트레칭,계단 올라갔다 내려오기 / 정리운동:실내 자전거타기","M"
"2","북구(광주)","성인","일반","56","관리자","3등급","20250102","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:앉았다 일어서기,윗몸올리기 ,엎드려 버티기,달리기 / 정리운동:넙다리 뒤쪽 스트레칭,하지 루틴 스트레칭1,전신 루틴 스트레칭","F"
"2","원주","성인","일반","19","관리자","참가","20250102","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭,테이블 이용하여 팔 옆으로 벌리기 / 본운동:턱걸이,앉아서 당겨 내리기,바벨 끌어당기기,앉아서 뒤로 당기기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"2","달서","성인","일반","19","관리자","2등급","20250102","준비운동:작은 공을 이용한 동적 루틴 스트레칭  / 본운동:누워서 머리 위로 팔꿈치 펴기 ,허리 굽혀 덤벨 뒤로 들기,의자 앞에서 앉았다 일어서기,스텝퍼 뛰어서 오르내리기,줄넘기","M"
"1","달서","성인","일반","19","관리자","3등급","20250102","본운동:누워서 머리 위로 팔꿈치 펴기 ,허리 굽혀 덤벨 뒤로 들기,의자 앞에서 앉았다 일어서기,스텝퍼 뛰어서 오르내리기,줄넘기","M"
"1","서대문","성인","일반","19","관리자","참가","20250102","준비운동:달리기 / 본운동:누워서 배가로근 수축 I,누워서 배가로근 수축 II,턱걸이,누워서 덤벨 모아들기 / 정리운동:넙다리 안쪽 스트레칭,하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"1","천안","성인","일반","19","관리자","3등급","20250102","준비운동:유산소 운동 전 동적 루틴 스트레칭,누워서 막대 잡고 팔 들어올리기 / 본운동:턱걸이,바벨 끌어당기기,윗몸 말아 올리기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
