MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
"1","사천","성인","일반","46","관리자","참가","20240802","M","172.5","74.5","28.4","93.8","92","141","41.8","33.3",,,"2.5",,,,,,"25.0","36",,,"202",,,,,,"56.1",,,,,,,,"125","37.6",,,"0.299",,,,,,,
"2","서대문","청소년","일반","18","관리자","3등급","20240802","M","178.1","66.7","9.1",,"70","120","34.1","41.4",,"57","7.3","15.62","0.635","41.352","9","41.766","21.0",,"54",,,,,,,,"62.1",,"46.1",,,,,,,,,,,,,,,,,
"11","사상","어르신","일반","80","관리자","3등급","20240802","F","155.3","60.5","34.4","88","70","158","15.5","20.8",,,"13.5",,,,,,"25.1",,,,,"12",,"71","9.3","30.7","34.4",,,,,,,,,,,,,,,,,,,"20.8"
"1","동해","성인","출장","29","관리자","참가","20240802","M","181.2","84.9","16.8",,"73","123","54.5","59.4",,,"-13.2",,,,,,"25.9","45",,,,,,,,,"70.0",,,,,,,,"90","45.3",,,"0.409","0.589",,,,,,
"1","목포","성인","일반","28","관리자","3등급","20240802","M","167","74.5","21.7","85.2","69","118","48.3","50.4",,,"6.6",,,,,,"26.7","44","44",,"233",,,,,,"67.7",,"42.2",,,,,,,,,,"0.311",,,,,,,
"1","동해","성인","출장","36","관리자","참가","20240802","M","168.1","77.6","30.2",,"81","130","44.1","46.3",,,"-0.9",,,,,,"27.5","34",,,,,,,,,"59.7",,,,,,,,"97","43.2",,,"0.438","0.590",,,,,,
"2","KSPO대구","성인","일반","20","관리자","2등급","20240802","M","170.2","76.3","28.6","85","96","159","37.3","44.2",,,"12.7",,,,,,"26.3","59","62","10.3","218",,,,,,"57.9",,"46.7",,,,,,,,,,,,,,,,,
"3","남구(부산)","성인","일반","59","관리자","2등급","20240802","F","160.8","55.00","27.8","73.8","77","126","30.7","28.4",,,"19",,,,,,"21.3","27",,,"143",,,,,,"55.8",,,,,,,,"92","34.3",,,"0.353",,,,,,,
"2","고양","성인","일반","23","관리자","3등급","20240802","F","168.2","49.7","23.9",,"84","130","26.1","21.7",,,"20.2",,,,,,"17.6","24",,,,,,,,,"52.5",,,,,,,,"128","38.6",,,"0.452","0.501",,,,,,
"3","고양","성인","일반","25","관리자","3등급","20240802","F","168.2","50.7","22.3",,"76","129","27.3","26.1",,,"13.4",,,,,,"17.9","26",,"12.91",,,,,,,"53.8",,,,,,,,"121","38.8",,,,"0.482",,,,,,
"3","남구(울산)","성인","일반","26","관리자","3등급","20240802","F","155.1","48.7","29.1","72.1","62","110","18.4","23.8",,,"12.3",,,,,,"20.2","28",,,"140",,,,,,"48.9",,,,,,,,"110","39.2",,,"0.302",,,,,,,
"1","동구(부산)","성인","일반","26","관리자","3등급","20240802","F","165.5","49.80","26.2","66.0","66","110","19.7","21.5",,,"17.3",,,,,,"18.2","21",,,"124",,,,,,"43.2",,,,,,,,"112","39.7",,,"0.379",,,,,,,
"2","남구(울산)","성인","일반","28","관리자","참가","20240802","M","171.8","74.6","25.2","85.7","82","137","43.9","49.6",,,"-1.2",,,,,,"25.3","38",,,"197",,,,,,"66.5",,,,,,,,"96","46.3",,,"0.336",,,,,,,
"1","동해","성인","출장","25","관리자","2등급","20240802","M","173.9","76.8","15.8",,"85","128","55.1","54.3",,,"19.6",,,,,,"25.4","50",,,,,,,,,"71.7",,,,,,,,"85","48.3",,,"0.341","0.694",,,,,,
"1","전주","성인","일반","43","관리자","3등급","20240802","M","182.1","78.5","20.2","88.7","95","154","53.9","61.3",,,"8.2",,,,,,"23.7","33","27",,"234",,,,,,"78.1",,"36.1",,,,,,,,,,"0.574",,,,,,,
"2","KSPO송파","성인","일반","20","관리자","참가","20240802","M","186.1","84.1","19.1","82","77","152","45.5","42.1",,,"-1",,,,,,"24.3","40","42","11.25","200",,,,,,"54.1",,"40.6",,,,,,,,,,,,,,,,,
"2","KSPO광주","성인","일반","25","관리자","참가","20240802","F","164.1","57.6","31.5","70.6","73","138","23","26.4",,,"7.9",,,,,,"21.4","9",,,,,,,,,"45.8",,,,,,,,"154","32.7",,,"0.32","0.391",,,,,,
"2","KSPO광주","성인","일반","25","관리자","3등급","20240802","F","165","48.5","25.1","62","75","115","21.6","24.4",,,"23.3",,,,,,"17.8","33",,,,,,,,,"50.3",,,,,,,,"170","33.0",,,"0.3656","0.431",,,,,,
"1","동해","성인","출장","20","관리자","2등급","20240802","M","177.6","72.1","14.1",,"75","121","41.7","55.5",,,"13.9",,,,,,"22.9","56",,,,,,,,,"77.0",,,,,,,,"99","48.8",,,"0.326","0.667",,,,,,
"1","포항","성인","일반","42","관리자","2등급","20240802","M","178.8","76.2","13.4",,"99","149","58.8","64",,,"26.6",,,,,,"23.8","47","36","10.46","240",,,,,,"84.0",,"38.7",,,,,,,,,,,,,,,,,
"3","춘천","성인","일반","42","관리자","참가","20240802","M","176.8","109.2","30.8","111.9","79","126","54.2","60.9",,,"9",,,,,,"34.9","46","22","12.39","189",,,,,,"55.8",,"30.7",,,,,,,,,,,,,,,,,
"3","남원","성인","일반","20","관리자","3등급","20240802","M","170.9","60.9","11.1","72.3","79","120","45.4","46",,,"14.6",,,,,,"20.9","49","44","10","244",,,,,,"75.5",,"44.8",,,,,,,,,,,,,,,,,
"1","청주","성인","일반","50","관리자","3등급","20240802","F","165.3","45.6","16.4","68","73","117","19.4","21.7",,,"14.7",,,,,,"16.7","20",,,"130",,,,,,"47.6",,,,,,,,"91","38.8",,,"0.391",,,,,,,
"2","오산","성인","일반","32","관리자","참가","20240802","M","169.1","86.8","33.2","99.2","71","109","26.4","30.4",,,"14.1",,,,,,"30.4","35","19","15.22","157",,,,,,"35.0",,"34.2",,,,,,,,,,,,,,,,,
"3","남구(부산)","성인","일반","22","관리자","2등급","20240802","F","165.1","47.20","18.6","65.8","59","116","27.1","25.7",,,"24",,,,,,"17.3","35",,,"156",,,,,,"57.4",,,,,,,,"113","40.9",,,"0.301",,,,,,,
"8","마포","어르신","일반","65","관리자","1등급","20240802","M","168.3","71.2","22.1","84","78","117","46.9","46.2",,,"15.0",,,,,,"25.1",,,,,"30",,"157","3.65","15.11","65.9",,,,,,,,,,,,,,,,,,,"46.9"
"4","마포","어르신","일반","65","관리자","1등급","20240802","F","154.5","58.8","29.9",,"88","140","24.9","24.8",,,"27",,,,,,"24.6",,,,,"35",,"162","3.39","15.74","42.3",,,,,,,,,,,,,,,,,,,"24.9"
"1","동해","성인","출장","23","관리자","3등급","20240802","M","170","81.7","23.6",,"82","120","53.2","51.4",,,"7.4",,,,,,"28.3","54",,,,,,,,,"65.1",,,,,,,,"70","49.6",,,"0.443","0.669",,,,,,
"1","남구(부산)","성인","일반","23","관리자","1등급","20240802","F","155.4","47.80","20.9","70.3","64","124","27.1","28.1",,,"21.1",,,,,,"19.8","38",,,"183",,,,,,"58.8",,,"88","103","118",,"43.4",,,,,"0.275",,,,,,,
"1","동해","성인","출장","21","관리자","참가","20240802","M","177.5","68.9","20.8",,"73","123","43.1","34.8",,,"-6.3",,,,,,"21.9","31",,,,,,,,,"62.6",,,,,,,,"120","46.2",,,"0.360","0.546",,,,,,
"1","순천","성인","일반","61","관리자","2등급","20240802","M","164.6","70.5","25.9","87.3","89","156","36.8","38.9",,,"9.8",,,,,,"26.0","39",,,"147",,,,,,"55.2",,,"77","109","129","151","37.0",,,,,"0.394",,,,,,,
"1","동해","성인","출장","20","관리자","참가","20240802","M","170.5","57.7","15.6",,"70","128","33.8","41.5",,,"-5.5",,,,,,"19.8","34",,,,,,,,,"71.9",,,,,,,,"97","51.7",,,"0.316","0.570",,,,,,
"1","청주","성인","일반","20","관리자","참가","20240802","M","170.7","58.4","19.3","81.2","75","128","35.9","36.3",,,"7.2",,,,,,"20.0","34",,,"190",,,,,,"62.2",,,,,,,,"129","46.9",,,"0.331",,,,,,,
"3","창원","성인","일반","26","관리자","2등급","20240802","F","159.3","51","27.7","65","56","100","24.9","28",,,"17",,,,,,"20.1","36",,,"165",,,,,,"54.9",,,,,,,,"135","36.0",,,"0.317",,,,,,,
"3","부천","어르신","일반","67","관리자","2등급","20240802","F","156.6","54.3","28.9",,"61","126","26.9","30.4",,,"16.2",,,,,,"22.1",,,,,"28",,"130","4.50","19.47","56.0",,,,,,,,,,,,,,,,,,,"30.4"
"1","화성","성인","일반","21","관리자","참가","20240802","F","166.4","52.4","24.2",,"68","112","17.8","26.1",,,"10.6",,,,,,"18.9","3",,"13","144",,,,,,"49.8",,,,,,,,"122","38.8",,,,,,,,,,
"1","동해","성인","출장","20","관리자","참가","20240802","M","181.2","64.6","10.7",,"70","115","40.6","44.8",,,"-20",,,,,,"19.7","34",,,,,,,,,"69.3",,,,,,,,"68","55.3",,,"0.323","0.646",,,,,,
"2","달서","성인","일반","28","관리자","2등급","20240802","F","161.7","48.6","23.4","69.8","81","124","26.8","21.4",,,"17.6",,,,,,"18.6","28",,,"155",,,,,,"55.1",,,,,,,,"112","39.2",,,"0.323",,,,,,,
"1","동해","성인","출장","20","관리자","참가","20240802","M","186.2","79.7","20.4",,"71","115","36","39.3",,,"-12.4",,,,,,"23.0","31",,,,,,,,,"49.3",,,,,,,,"86","49.7",,,"0.429","0.527",,,,,,
"1","KSPO송파","성인","일반","25","관리자","3등급","20240802","F","166.9","58.0","27.0","75.4","59","115","24.8","26",,,"26.0",,,,,,"20.8","41",,,,,,,,,"44.8",,,"82","123","150",,"37.7",,,,,"0.408","0.432",,,,,,
"1","KSPO송파","성인","일반","27","관리자","2등급","20240802","F","162.3","49.1","24.6","67.8","65","113","21.3","22.7",,,"17.8",,,,,,"18.6","31",,,"174",,,,,,"46.2",,,,,,,,"137","36.3",,,"0.341",,,,,,,
"3","춘천","성인","일반","19","관리자","참가","20240802","M","183.9","61.4","11.9","76.5","59","118","52.4","56.5",,,"6.9",,,,,,"18.2","29",,,"218",,,,,,"92.0",,,"84","110","128","158","51.7",,,,,"0.273",,,,,,,
"1","서구(대전)","성인","일반","19","관리자","참가","20240802","F","162.9","71","36.2",,"63","105","26.8","28.4",,,"10.5",,,,,,"26.8","21","11","12.81","148",,,,,,"40.0",,"28.4",,,,,,,,,,,,,,,,,
"2","부천","성인","일반","48","관리자","3등급","20240802","F","158.7","56.5","32.1",,"66","125","25.4","25.1",,,"11.3",,,,,,"22.4","32",,,"139",,,,,,"45.0",,,,,,,,"138","30.1",,,"0.332",,,,,,,
"3","고양","성인","일반","25","관리자","3등급","20240802","F","171.6","55.8","20.3",,"66","115","27.7","31.4",,,"19.6",,,,,,"18.9","26",,,"170",,,,,,"56.3",,,,,,,,"138","35.8",,,"0.393",,,,,,,
"1","고양","성인","일반","19","관리자","3등급","20240802","M","180.1","80.4","19.1",,"94","151","51.8","56.8",,,"14.9",,,,,,"24.8","43",,"9.45","252",,,,,,"70.6",,,,,,,,"103","46.8",,,,,,,,,,
"3","포천","성인","일반","19","관리자","3등급","20240802","M","178.2","74.3","23.3","74","72","132","41","47.9",,,"20.3",,,,,,"23.4","48",,,,,,,,,"64.5",,,,,,,,"97","48.9",,,"0.335","0.565",,,,,,
"6","천안","어르신","일반","70","관리자","1등급","20240802","M","166.6","61.7","20.2",,"61","111","39.6","39",,,"16.1",,,,,,"22.2",,,,,"25",,"132","4.53","22.5","64.2",,,,,,,,,,,,,,,,,,,"39.6"
"7","화성","성인","일반","31","관리자","1등급","20240802","M","180.3","77.6","8.9",,"82","131","46.9","58.1",,,"24.8",,,,,,"23.9","65","89","8.9","254",,,,,,"74.9",,"51.8",,,,,,,,,,,,,,,,,
"1","KSPO광주","청소년","일반","18","관리자","참가","20240802","F","165.8","76.9","40","86","81","132","27.7","28.9","25",,"22.2","22.11","0.462","54.289","10","54.749","28.0",,"19",,,,,,,,"37.6",,"30.6",,,,,,,,,,,,,,,,,
"2","진천","성인","일반","26","관리자","참가","20240802","F","168.6","54.4","21.3","64.7","76","125","24.3","26.7",,,"8.2",,,,,,"19.1","17",,,"132",,,,,,"49.1",,,,,,,,"131","36.5",,,"0.392",,,,,,,
"1","천안","성인","일반","20","관리자","3등급","20240802","M","181.8","73.9","12.7",,"84","155","41.3","42",,,"15.8",,,,,,"22.4","57","50",,,,,,,,"56.8",,"44.0",,,,,,,,,,"0.274","0.638",,,,,,
"1","서초","성인","일반","24","관리자","참가","20240802","F","162.4","47.9","24.8","69.8","57","102","22.5","24",,,"22.0",,,,,,"18.2","11",,,"168",,,,,,"50.1",,,,,,,,"97","42.0",,,"0.356",,,,,,,
"5","제주","성인","일반","29","관리자","참가","20240802","M","181","84.6","18.2","88","80","143","47.7","53.4",,,"5.2",,,,,,"25.8","35",,,"222",,,,,,"63.1",,,,,,,,"96","44.5",,,"0.319",,,,,,,
"2","계룡","청소년","일반","18","관리자","참가","20240802","M","170.3","81.0","27.0",,"75","105","44","46.7",,"56","18.9","17.16","0.623","41.963","9","42.377","27.9",,"22",,,,,,,,"57.7",,"36.2",,,,,,,,,,,,,,,,,
"4","스포원(금정)","성인","일반","39","관리자","참가","20240802","M","173.3","67.3","23.2",,"68","142","41.5","40.5",,,"1.9",,,,,,"22.4","47",,,"208",,,,,,"61.7",,,,,,,,"121","41.6",,,"0.324",,,,,,,
"3","스포원(금정)","성인","일반","62","관리자","참가","20240802","M","168.4","77.1","26.6",,"87","143","30","36.5",,,"1.1",,,,,,"27.2","32","16",,"151",,,,,,"47.3",,"32.5",,,,,,,,,,"0.361",,,,,,,
"1","청주","성인","일반","44","관리자","참가","20240802","F","162.1","73.6","41.6","93.8","58","121","27","29.7",,,"9.1",,,,,,"28.0","15",,,,,,,,,"40.4",,,"83","118","142",,"30.8",,,,,"0.322","0.353",,,,,,
"1","서대문","성인","일반","23","관리자","참가","20240802","F","167.7","52.8","26.1",,"83","123","26.9","29.7",,,"26.7",,,,,,"18.8","5",,,"138",,,,,,"56.3",,,"97","134","163",,"37.5",,,,,"0.468",,,,,,,
"1","연제","성인","일반","27","관리자","참가","20240802","F","160.6","70.6","39.8","90.5","62","116","23.6","22.5",,,"19.1",,,,,,"27.4","13",,,"131",,,,,,"33.4",,,"93","118","137",,"35.1",,,,,"0.453",,,,,,,
"3","서대문","성인","일반","24","관리자","참가","20240802","F","165.7","51.9","25.3",,"66","111","26.5","29.7",,,"11.8",,,,,,"18.9","22",,,"174",,,,,,"57.2",,,"97","132","163",,"37.2",,,,,"0.336",,,,,,,
"1","KSPO대구","청소년","일반","18","관리자","참가","20240802","M","171.6","96.6","24.7","94","78","122","50.2","50","21",,"21.5","18.08","0.641","57.47","8","57.838","32.8",,"22",,,,,,,,"52.0",,"33.6",,,,,,,,,,,,,,,,,
"1","양평","성인","일반","20","관리자","2등급","20240802","M","168.4","70.30","14.4","75.0","79","143","41.6","50.6",,,"15.8",,,,,,"24.8","55",,"10.7",,,,,,,"72",,,"70","109","128","157","48.3",,,,,,"0.594",,,,,,
"1","KSPO대구","청소년","일반","18","관리자","3등급","20240802","M","174.5","57.4","11.9","66.2","74","126","38.2","39.5","32",,"6.4","16.54","0.548","56.547","6","56.823","18.9",,"45",,,,,,,,"68.8",,"45.5",,,,,,,,,,,,,,,,,
"1","양평","성인","일반","20","관리자","참가","20240802","M","168.8","75.20","27.9","89.7","82","133","36.5","39.7",,,"14.9",,,,,,"26.4","44",,"10.5",,,,,,,"52.8",,,"94","124","150","191","39.6",,,,,,"0.592",,,,,,
"1","사상","성인","일반","20","관리자","참가","20240802","M","177.8","74.8","19.5","78","76","137","34.6","38.3",,,"1.4",,,,,,"23.7","31","40",,"199",,,,,,"51.2",,"41.7",,,,,,,,,,"0.386",,,,,,,
"1","사상","청소년","일반","14","관리자","참가","20240802","M","166.5","67.2","29.5","82","67","114","24.7","31.6",,"38","-7.4","20","0.491","57.307","8","57.675","24.2",,"15",,,,,,,,"47.0",,"36.5",,,,,,,,,,,,,,,,,
"3","시흥","성인","일반","21","관리자","참가","20240802","M","163.4","55.8","16.9","70.1","60","130","26.6","26.7",,,"7.4",,,,,,"20.9","46",,,,,,,,,"47.8",,,,,,,,"83","53.4",,,"0.350","0.581",,,,,,
"3","전주","성인","일반","22","관리자","3등급","20240802","F","161.8","44.2","22.9","69.3","69","113","26","26.1",,,"22.7",,,,,,"16.9","27",,,"177",,,,,,"59.0",,,,,,,,"124","40.0",,,"0.342",,,,,,,
"1","춘천","성인","일반","23","관리자","참가","20240802","M","175","73","18.3","87.7","79","132","46.5","40.6",,,"-3.3",,,,,,"23.8","41","35","10.93","206",,,,,,"63.7",,"40.6",,,,,,,,,,,,,,,,,
"3","동구(인천)","성인","일반","23","관리자","1등급","20240802","F","161.6","48.9","15.3",,"65","109","20.7","29.6",,,"23.9",,,,,,"18.7","39",,"11.03",,,,,,,"60.5",,,,,,,,"90","42.7",,,,"0.522",,,,,,
"1","연제","성인","일반","40","관리자","참가","20240802","F","164.0","61.5","25.5","81.7","80","134","32.4","37.3",,,"8.8",,,,,,"22.9","26",,"12.1","166",,,,,,"60.7",,,,,,,,"133","31.5",,,,,,,,,,
"2","창원","성인","일반","27","관리자","2등급","20240802","F","168.1","56.9","25.5","74","79","114","25.4","31.4",,,"16.5",,,,,,"20.1","28",,,"182",,,,,,"55.2",,,,,,,,"125","36.4",,,"0.322",,,,,,,
"3","수원","성인","일반","23","관리자","3등급","20240802","F","166.8","53.6","26.6","68","73","121","29.9","29.6",,,"23",,,,,,"19.3","25",,,"169",,,,,,"55.8",,,,,,,,"124","37.9",,,"0.4",,,,,,,
"1","안산","청소년","일반","15","관리자","참가","20240802","M","179.6","67.3","18.9","74.7","72","113","25.4","34.5",,"43","-7.9","19.4","0.579","53.488","11","53.994","20.9",,"64",,,,,,,,"51.3",,"47.9",,,,,,,,,,,,,,,,,
"1","안산","청소년","일반","15","관리자","3등급","20240802","M","185.3","69.8","19.7","77.5","90","146","32.7","38.8",,"41","12","16.91","0.536","47.471","8","47.839","20.3",,"51",,,,,,,,"55.6",,"45.7",,,,,,,,,,,,,,,,,
"1","스포원(금정)","성인","일반","19","관리자","참가","20240802","M","179.5","63.9","9.6",,"53","115","34.6","41.3",,,"-3.9",,,,,,"19.8","31","33","10.7",,,,,,,"64.6",,"41.7",,,,,,,,,,,"0.576",,,,,,
"3","수원","성인","일반","28","관리자","참가","20240802","F","160.8","49.4","25","62","82","112","29.6","30.9",,,"11",,,,,,"19.1","8",,,"151",,,,,,"62.6",,,,,,,,"137","35.9",,,"0.369",,,,,,,
"1","안산","청소년","일반","15","관리자","3등급","20240802","M","169.5","55.3","5.7","67","74","123","37.3","36.6",,"54","6.3","16.88","0.574","49.3438","6","49.620","19.2",,"74",,,,,,,,"67.5",,"50.8",,,,,,,,,,,,,,,,,
"4","제주","성인","일반","34","관리자","참가","20240802","M","189.3","90.6","22.7","97.9","89","129","44.3","46.3",,,"22.1",,,,,,"25.3","27",,,"210",,,,,,"51.1",,,,,,,,"121","38.9",,,"0.308",,,,,,,
"3","사하","성인","일반","36","관리자","2등급","20240802","M","177.8","86.4","28","97.3","91","144","49.1","56.5",,,"13",,,,,,"27.3","45",,,,,,,,,"65.4",,,,,,,,"112","39.8",,,"0.302","0.613",,,,,,
"1","안산","청소년","일반","14","관리자","2등급","20240802","M","177.8","58.4","12.4","68.3","63","123","34.5","40.6",,"55","8","16.37","0.576","50.795","12","51.347","18.5",,"81",,,,,,,,"69.5",,"52.4",,,,,,,,,,,,,,,,,
"1","제주","성인","일반","64","관리자","3등급","20240802","F","159.9","54","26.5","73.5","70","117","18.4","17.3",,,"15.8",,,,,,"21.1","28",,,"124",,,,,,"34.1",,,,,,,,"92","33.5",,,"0.396",,,,,,,
"1","안산","청소년","일반","16","관리자","3등급","20240802","M","183.4","64.8","9.9","73","74","123","34","43.5",,"53","7.6","16.9","0.603","38.827","14","39.471","19.3",,"62",,,,,,,,"67.1",,"48.4",,,,,,,,,,,,,,,,,
"1","수원","성인","일반","28","관리자","참가","20240802","M","171","72.1","14.4","79","81","129","45.1","56.1",,,"15.2",,,,,,"24.7","11",,"9.2","246",,,,,,"77.8",,,,,,,,"72","50.3",,,,,,,,,,
"4","오산","성인","일반","50","관리자","참가","20240802","F","159.5","64.1","33.4","80.6","81","118","25.9","29.8",,,"4.8",,,,,,"25.2","0",,,"0",,,,,,"46.5",,,"85","117","144",,"31.4",,,,,"0.402",,,,,,,
"1","성남","성인","출장","23","관리자","참가","20240802","M","179.7","73.7","19.3",,"67","113","36.3","34",,,"14.9",,,,,,"22.8","48",,,,,,,,,"49.3",,,,,,,,"110","46.2",,,"0.456","0.443",,,,,,
"1","안산","청소년","일반","14","관리자","2등급","20240802","M","172","58.5","8.6","71","80","155","36.9","36.6",,"51","9.2","16.35","0.636","48.776","10","49.236","19.8",,"86",,,,,,,,"63.1",,"52.7",,,,,,,,,,,,,,,,,
"1","성동","성인","일반","22","관리자","2등급","20240802","F","164","47.9","21.8",,"75","119","26","29",,,"18.2",,,,,,"17.8","40",,,"167",,,,,,"60.5",,,,,,,,"106","41.5",,,"0.278",,,,,,,
"3","서대문","성인","일반","54","관리자","참가","20240802","F","158.2","74.2","42.5",,"90","153","29.3","29.2",,,"14.5",,,,,,"29.6","7",,,"145",,,,,,"39.5",,,,,,,,"104","28.8",,,"0.408",,,,,,,
"1","창원마산회원","성인","일반","41","관리자","3등급","20240802","F","165.2","55","23.6","70","63","101","23.1","24.7",,,"27.4",,,,,,"20.2","23",,,"142",,,,,,"44.9",,,,,,,,"134","32.9",,,"0.469",,,,,,,
"1","강북","어르신","출장","69","관리자","3등급","20240802","M","171.2","70.7","28.7","95","86","144","35.4","38.2",,,"3.6",,,,,,"24.1",,,,,"27",,"115","4.5","19","54.0",,,,,,,,,,,,,,,,,,,"38.2"
"1","동구(광주)","성인","일반","54","관리자","참가","20240802","F","158","60.3","30.8","77","67","104","28.4","29.2",,,"7.3",,,,,,"24.2","18",,"14.49","162",,,,,,"48.4",,,"100","115","140",,"31.6",,,,,,,,,,,,
"1","서대문","성인","일반","62","관리자","참가","20240802","M","174.8","90.1","38.3",,"90","153","51.6","53.9",,,"16.7",,,,,,"29.5","20",,,"185",,,,,,"59.8",,,"72","94","115","153","32.3",,,,,"0.328",,,,,,,
"2","고양","성인","일반","27","관리자","참가","20240802","M","175.4","79.8","24.5",,"97","150","39","48.6",,,"13.3",,,,,,"25.9","35","40","10.96","228",,,,,,"60.9",,"40.4",,,,,,,,,,,,,,,,,
"2","포항","성인","일반","36","관리자","3등급","20240802","M","171.6","67.6","19.2",,"77","125","43.7","50.6",,,"5.5",,,,,,"23.0","55",,,"217",,,,,,"74.9",,,,,,,,"101","45.1",,,"0.330",,,,,,,
"1","성남","성인","출장","43","관리자","참가","20240802","M","164.1","69.6","28.5",,"70","113","25.1","28.3",,,"-8.0",,,,,,"25.8","27",,,,,,,,,"40.7",,,,,,,,"81","45.3",,,"0.355","0.413",,,,,,
"1","동해","성인","출장","49","관리자","3등급","20240802","M","171.7","81.9","19.1",,"83","122","51.9","53.4",,,"6.7",,,,,,"27.8","30",,,,,,,,,"65.2",,,,,,,,"72","43.0",,,"0.362","0.486",,,,,,
"1","강북","어르신","출장","67","관리자","3등급","20240802","F","162.5","58.7","24.5","77.5","53","101","25","29.7",,,"16.2",,,,,,"22.2",,,,,"20",,"103","5.2","22.2","50.6",,,,,,,,,,,,,,,,,,,"29.7"
"1","동해","성인","출장","33","관리자","2등급","20240802","M","179.3","95","23.6",,"70","123","54.6","53.8",,,"14",,,,,,"29.6","49",,,,,,,,,"57.5",,,,,,,,"80","43.4",,,"0.367","0.653",,,,,,
"9","스포원(금정)","성인","일반","39","관리자","1등급","20240802","M","172.6","68.5","15.1",,"92","148","53.9","52.5",,,"18.4",,,,,,"23.0","47",,,"230",,,,,,"78.7",,,,,,,,"97","44.8",,,"0.332",,,,,,,
"3","계룡","성인","일반","46","관리자","참가","20240802","M","182.1","81.4","30.2",,"84","134","42.4","42.9",,,"-6.4",,,,,,"24.5","33","24","11.43","200",,,,,,"52.7",,"34.8",,,,,,,,,,,,,,,,,
"1","성남","성인","출장","52","관리자","참가","20240802","M","168.1","88.2","36.8",,"91","141","44.9","36.4",,,"8.7",,,,,,"31.2","33",,,,,,,,,"50.9",,,,,,,,"132","31.8",,,"0.411","0.358",,,,,,
